id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1373949943677808649,1373712875739521024,2021-03-22 16:19:27 India Standard Time,2021-03-22,16:19:27,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@rahulrmv Try finishing books I bought 10 years back in hopes of finishing,en,[],[],[],1,0,6,[],[],https://twitter.com/curiousharish/status/1373949943677808649,False,,0,,,,,,,,"[{'screen_name': 'rahulrmv', 'name': 'Rahul Gupta ㊗️', 'id': '24162502'}]",,,,
1373499464795582467,1373499464795582467,2021-03-21 10:29:25 India Standard Time,2021-03-21,10:29:25,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Do join in!,en,[],[],[],0,2,11,[],[],https://twitter.com/curiousharish/status/1373499464795582467,False,https://twitter.com/rahulrmv/status/1373498949571465219,0,,,,,,,,[],,,,
1373128597104250885,1373128597104250885,2021-03-20 09:55:43 India Standard Time,2021-03-20,09:55:43,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Omg omg omg,nl,[],[],[],0,0,15,[],[],https://twitter.com/curiousharish/status/1373128597104250885,False,https://twitter.com/jordanbpeterson/status/1373127012936675333,0,,,,,,,,[],,,,
1373128228836024323,1372968641965084673,2021-03-20 09:54:15 India Standard Time,2021-03-20,09:54:15,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@Mandybuoy Thanks Gaurav🙏,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1373128228836024323,False,,0,,,,,,,,"[{'screen_name': 'Mandybuoy', 'name': 'Gaurav Mandlecha', 'id': '811636354564165633'}]",,,,
1372965457385246720,1372955494982193155,2021-03-19 23:07:28 India Standard Time,2021-03-19,23:07:28,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@noahfromgoa Thanks boss🙏 All the best!,en,[],[],[],0,0,4,[],[],https://twitter.com/curiousharish/status/1372965457385246720,False,,0,,,,,,,,"[{'screen_name': 'noahfromgoa', 'name': 'Noah Martins', 'id': '1121421764053987328'}]",,,,
1372965177356742656,1372959402563567623,2021-03-19 23:06:21 India Standard Time,2021-03-19,23:06:21,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mehulmpt Thanks boss. Learning from you🙏,en,[],[],[],0,0,4,[],[],https://twitter.com/curiousharish/status/1372965177356742656,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}]",,,,
1372874709746905090,1372874709746905090,2021-03-19 17:06:52 India Standard Time,2021-03-19,17:06:52,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Excited for this one!,en,[],[],[],0,1,10,[],[],https://twitter.com/curiousharish/status/1372874709746905090,False,https://twitter.com/hipreetam93/status/1372556476061917185,0,,,,,,,,[],,,,
1372874668177170434,1372556476061917185,2021-03-19 17:06:42 India Standard Time,2021-03-19,17:06:42,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@ZaalimManjha @hipreetam93 Hi Manish, it's open for all",en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1372874668177170434,False,,0,,,,,,,,"[{'screen_name': 'ZaalimManjha', 'name': 'Manish', 'id': '1277692606131187712'}, {'screen_name': 'hipreetam93', 'name': 'Preetam Nath', 'id': '449598591'}]",,,,
1372590565641003008,1372589352094560263,2021-03-18 22:17:47 India Standard Time,2021-03-18,22:17:47,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@VarunMayya fomo maxxxx,es,[],[],[],1,0,14,[],[],https://twitter.com/curiousharish/status/1372590565641003008,False,,0,,,,,,,,"[{'screen_name': 'VarunMayya', 'name': 'Varun Mayya', 'id': '567961995'}]",,,,
1372550705907527685,1372541661855686661,2021-03-18 19:39:23 India Standard Time,2021-03-18,19:39:23,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mehulmpt directly push to AWS?,en,[],[],[],1,0,3,[],[],https://twitter.com/curiousharish/status/1372550705907527685,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}]",,,,
1372417351358894084,1372327040301506560,2021-03-18 10:49:29 India Standard Time,2021-03-18,10:49:29,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mehulmpt wow,und,[],[],[],0,0,3,[],[],https://twitter.com/curiousharish/status/1372417351358894084,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}]",,,,
1372226835400953856,1372226835400953856,2021-03-17 22:12:26 India Standard Time,2021-03-17,22:12:26,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Zohomail puts Zoho mails in spam. Noice!  https://t.co/3wA228ayeF,en,[],[],['https://pbs.twimg.com/media/Ewsg6ynVcAErzoN.jpg'],2,0,41,[],[],https://twitter.com/curiousharish/status/1372226835400953856,False,,1,https://pbs.twimg.com/media/Ewsg6ynVcAErzoN.jpg,,,,,,,[],,,,
1372151540513873925,1372144364948877315,2021-03-17 17:13:15 India Standard Time,2021-03-17,17:13:15,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@VarunMayya UI is too cluttered for the web version. Might have too many drop offs,en,[],[],[],1,0,9,[],[],https://twitter.com/curiousharish/status/1372151540513873925,False,,0,,,,,,,,"[{'screen_name': 'VarunMayya', 'name': 'Varun Mayya', 'id': '567961995'}]",,,,
1372052718827630592,1372052718827630592,2021-03-17 10:40:34 India Standard Time,2021-03-17,10:40:34,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Congrats!,en,[],[],[],1,0,9,[],[],https://twitter.com/curiousharish/status/1372052718827630592,False,https://twitter.com/42Shiv/status/1372043262760914944,0,,,,,,,,[],,,,
1371425894523269122,1371425894523269122,2021-03-15 17:09:47 India Standard Time,2021-03-15,17:09:47,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Wisdom tooth is a huge pain,en,[],[],[],5,1,50,[],[],https://twitter.com/curiousharish/status/1371425894523269122,False,,0,,,,,,,,[],,,,
1371335235204382723,1371335235204382723,2021-03-15 11:09:32 India Standard Time,2021-03-15,11:09:32,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,One of my profs asks us to join a Google Meet and plays a pre-recorded video of the lecture.,en,[],[],[],12,2,150,[],[],https://twitter.com/curiousharish/status/1371335235204382723,False,,0,,,,,,,,[],,,,
1371064589060739073,1371064589060739073,2021-03-14 17:14:05 India Standard Time,2021-03-14,17:14:05,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Sunday naps hit on a different level,en,[],[],[],3,1,57,[],[],https://twitter.com/curiousharish/status/1371064589060739073,False,,0,,,,,,,,[],,,,
1371013929602674691,1371013929602674691,2021-03-14 13:52:47 India Standard Time,2021-03-14,13:52:47,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,People &gt; Product &gt; Profits  Love this line by @Rahul_J_Mathur,en,"[{'screen_name': 'rahul_j_mathur', 'name': 'rahul mathur', 'id': '3115134108'}]",[],[],5,10,131,[],[],https://twitter.com/curiousharish/status/1371013929602674691,False,,0,,,,,,,,[],,,,
1371011611478032386,1371011611478032386,2021-03-14 13:43:34 India Standard Time,2021-03-14,13:43:34,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,on point,en,[],[],[],0,2,5,[],[],https://twitter.com/curiousharish/status/1371011611478032386,False,https://twitter.com/kunksed/status/1370757643510312961,0,,,,,,,,[],,,,
1371011465839136771,1370642131988144131,2021-03-14 13:43:00 India Standard Time,2021-03-14,13:43:00,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@VaibhavSisinty Diversifying, I see",en,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1371011465839136771,False,,0,,,,,,,,"[{'screen_name': 'VaibhavSisinty', 'name': 'Vaibhav Sisinty', 'id': '95042637'}]",,,,
1371010853219143683,1371010853219143683,2021-03-14 13:40:34 India Standard Time,2021-03-14,13:40:34,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Clinify is not a Discord server - it is the digital space that makes students explore what they really love.,en,[],[],[],0,1,21,[],[],https://twitter.com/curiousharish/status/1371010853219143683,False,https://twitter.com/shl/status/1370804245478313984,0,,,,,,,,[],,,,
1371009845956988928,1370920904419536896,2021-03-14 13:36:34 India Standard Time,2021-03-14,13:36:34,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@harshamv @1geek0 You can contact Instagram meme pages ig.,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1371009845956988928,False,,0,,,,,,,,"[{'screen_name': 'harshamv', 'name': 'Harsha MV - 🏆 In it, to WIN it! 🎖', 'id': '17759387'}, {'screen_name': '1geek0', 'name': 'Nilay Kulkarni', 'id': '198111006'}]",,,,
1370629528213626881,1370623527703830532,2021-03-13 12:25:19 India Standard Time,2021-03-13,12:25:19,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@jainvandana880 I bought this coz laptop webcams are too bad  https://t.co/baVT8atX2l,en,[],[],['https://pbs.twimg.com/media/EwV0MHDVEAIHOKg.jpg'],1,0,8,[],[],https://twitter.com/curiousharish/status/1370629528213626881,False,,1,https://pbs.twimg.com/media/EwV0MHDVEAIHOKg.jpg,,,,,,,[],,,,
1370594273020678152,1370594273020678152,2021-03-13 10:05:13 India Standard Time,2021-03-13,10:05:13,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"It's insane how MPL grew to 60 million users in 2 years. It's not even there on Playstore. I feel when you build a viral product, it just grows itself after a point.",en,[],[],[],3,1,51,[],[],https://twitter.com/curiousharish/status/1370594273020678152,False,,0,,,,,,,,[],,,,
1369519640901132289,1369519640901132289,2021-03-10 10:55:01 India Standard Time,2021-03-10,10:55:01,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Afternoon naps make me happy,en,[],[],[],9,4,91,[],[],https://twitter.com/curiousharish/status/1369519640901132289,False,,0,,,,,,,,[],,,,
1369334978715262985,1369304113113141249,2021-03-09 22:41:14 India Standard Time,2021-03-09,22:41:14,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@kunksed @figueiratively Congrats!!!,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1369334978715262985,False,,0,,,,,,,,"[{'screen_name': 'kunksed', 'name': 'Raj Kunkolienkar 🦁', 'id': '105437895'}, {'screen_name': 'figueiratively', 'name': 'Renuka Figueiredo', 'id': '722322425342353408'}]",,,,
1368926688885624832,1368871689732288517,2021-03-08 19:38:50 India Standard Time,2021-03-08,19:38:50,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@kunalb11 that's my first name,en,[],[],[],4,0,44,[],[],https://twitter.com/curiousharish/status/1368926688885624832,False,,0,,,,,,,,"[{'screen_name': 'kunalb11', 'name': 'Kunal Shah', 'id': '32332988'}]",,,,
1368799601029914624,1368799601029914624,2021-03-08 11:13:50 India Standard Time,2021-03-08,11:13:50,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Ola Electric ⚡️ YAYY,tr,[],[],[],3,1,46,[],[],https://twitter.com/curiousharish/status/1368799601029914624,False,https://twitter.com/bhash/status/1368772984031174657,0,,,,,,,,[],,,,
1368798178770751490,1368638329332240385,2021-03-08 11:08:11 India Standard Time,2021-03-08,11:08:11,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@ZeusAbhijeet lmao,ht,[],[],[],0,0,3,[],[],https://twitter.com/curiousharish/status/1368798178770751490,False,,0,,,,,,,,"[{'screen_name': 'ZeusAbhijeet', 'name': 'Abhijeet Singh', 'id': '122089629'}]",,,,
1368503319207940099,1368503319207940099,2021-03-07 15:36:31 India Standard Time,2021-03-07,15:36:31,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"""You can't eat your likes for breakfast""   love this line by Patreon",en,[],[],[],2,2,66,[],[],https://twitter.com/curiousharish/status/1368503319207940099,False,,0,,,,,,,,[],,,,
1368473439338524674,1368473439338524674,2021-03-07 13:37:47 India Standard Time,2021-03-07,13:37:47,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,This is the most likes I've got. I'll eat it for breakfast,en,[],[],[],0,0,9,[],[],https://twitter.com/curiousharish/status/1368473439338524674,False,https://twitter.com/curiousharish/status/1368079197411811331,0,,,,,,,,[],,,,
1368079197411811331,1368079197411811331,2021-03-06 11:31:13 India Standard Time,2021-03-06,11:31:13,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,I gave up and bought Spotify Premium. Worst ads ever.,en,[],[],[],48,22,611,[],[],https://twitter.com/curiousharish/status/1368079197411811331,False,,0,,,,,,,,[],,,,
1367893479402000387,1367830414224592901,2021-03-05 23:13:14 India Standard Time,2021-03-05,23:13:14,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@adivyavahare @sahibasethi7 haha, I post random stuff, no smart stuff",en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1367893479402000387,False,,0,,,,,,,,"[{'screen_name': 'sahibasethi7', 'name': 'Sahiba Sethi😀👻', 'id': '2588212910'}]",,,,
1367893130515652608,1367883312593739778,2021-03-05 23:11:51 India Standard Time,2021-03-05,23:11:51,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@anshulagx Easy to say sir xD,en,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1367893130515652608,False,,0,,,,,,,,"[{'screen_name': 'anshulagx', 'name': 'Anshul Agarwala', 'id': '4400492185'}]",,,,
1367883312593739778,1367883312593739778,2021-03-05 22:32:50 India Standard Time,2021-03-05,22:32:50,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,I wish scrolling through lecture slides was as interesting as scrolling through Twitter,en,[],[],[],4,2,82,[],[],https://twitter.com/curiousharish/status/1367883312593739778,False,,0,,,,,,,,[],,,,
1367784738279223301,1367780974625398787,2021-03-05 16:01:08 India Standard Time,2021-03-05,16:01:08,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@42Shiv @VaibhavSisinty lmao same, same.",en,[],[],[],1,0,3,[],[],https://twitter.com/curiousharish/status/1367784738279223301,False,,0,,,,,,,,"[{'screen_name': '42Shiv', 'name': 'Shiv Kumar', 'id': '1091797020522688513'}, {'screen_name': 'VaibhavSisinty', 'name': 'Vaibhav Sisinty', 'id': '95042637'}]",,,,
1367784630749786112,1367755888031756291,2021-03-05 16:00:42 India Standard Time,2021-03-05,16:00:42,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@viraj_sheth Where is Doge gang?,en,[],[],[],0,0,9,[],[],https://twitter.com/curiousharish/status/1367784630749786112,False,,0,,,,,,,,"[{'screen_name': 'viraj_sheth', 'name': 'Viraj Sheth', 'id': '146055293'}]",,,,
1367521966274404354,1367476238969753602,2021-03-04 22:36:58 India Standard Time,2021-03-04,22:36:58,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@HitarthDixit that's a myth,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1367521966274404354,False,,0,,,,,,,,"[{'screen_name': 'HitarthDixit', 'name': 'Hitarth Dixit', 'id': '877928448043343872'}]",,,,
1367380353275465729,1367380353275465729,2021-03-04 13:14:15 India Standard Time,2021-03-04,13:14:15,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,It's natural to scroll through Instagram right after you're done with an exam.,en,[],[],[],4,0,67,[],[],https://twitter.com/curiousharish/status/1367380353275465729,False,,0,,,,,,,,[],,,,
1367374112885145602,1367245138267754496,2021-03-04 12:49:27 India Standard Time,2021-03-04,12:49:27,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@bhavika_jangid_ @SaspalManav,und,[],[],[],6,0,7,[],[],https://twitter.com/curiousharish/status/1367374112885145602,False,,0,,,,,,,,"[{'screen_name': 'bhavika_jangid_', 'name': 'Bhav', 'id': '1303679711671808001'}]",,,,
1367373002933825538,1367289066702610434,2021-03-04 12:45:03 India Standard Time,2021-03-04,12:45:03,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@nishchaymehta17 I feel majority of the consumers are concerned about diversity and collection of music. Very few care about the artist commissions.,en,[],[],[],2,0,2,[],[],https://twitter.com/curiousharish/status/1367373002933825538,False,,0,,,,,,,,"[{'screen_name': 'nishchaymehta17', 'name': 'Nishchay', 'id': '345301156'}]",,,,
1366662859002839041,1366662859002839041,2021-03-02 13:43:11 India Standard Time,2021-03-02,13:43:11,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Reason for building healthy communities,en,[],[],[],0,2,17,[],[],https://twitter.com/curiousharish/status/1366662859002839041,False,https://twitter.com/VaibhavSisinty/status/1366639460503285761,0,,,,,,,,[],,,,
1366662213193277440,1366662213193277440,2021-03-02 13:40:37 India Standard Time,2021-03-02,13:40:37,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,CBCs ftw,en,[],[],[],0,0,6,[],[],https://twitter.com/curiousharish/status/1366662213193277440,False,https://twitter.com/aditipar/status/1366452454477291522,0,,,,,,,,[],,,,
1366661604956274690,1366382111561715715,2021-03-02 13:38:12 India Standard Time,2021-03-02,13:38:12,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@kunksed Haha, I made 200 videos like that",en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1366661604956274690,False,,0,,,,,,,,"[{'screen_name': 'kunksed', 'name': 'Raj Kunkolienkar 🦁', 'id': '105437895'}]",,,,
1366661256208285696,1366648123976654850,2021-03-02 13:36:49 India Standard Time,2021-03-02,13:36:49,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@KarthikS2206 Would be an interesting read. Given it was totally bootstrapped too,en,[],[],[],0,0,3,[],[],https://twitter.com/curiousharish/status/1366661256208285696,False,,0,,,,,,,,"[{'screen_name': 'KarthikS2206', 'name': 'Karthik Sridharan', 'id': '1086509879630548993'}]",,,,
1366660299961425922,1366463106583392259,2021-03-02 13:33:01 India Standard Time,2021-03-02,13:33:01,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@kunksed When you have David Dobrik and Mr. Beast then yeah for sure,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1366660299961425922,False,,0,,,,,,,,"[{'screen_name': 'kunksed', 'name': 'Raj Kunkolienkar 🦁', 'id': '105437895'}]",,,,
1366657340104056833,1366497379982086144,2021-03-02 13:21:15 India Standard Time,2021-03-02,13:21:15,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mehulmpt It's funny how after a point commit messages become notes to self,en,[],[],[],0,0,7,[],[],https://twitter.com/curiousharish/status/1366657340104056833,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}]",,,,
1366331477000998912,1357985655674994691,2021-03-01 15:46:23 India Standard Time,2021-03-01,15:46:23,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@kunalb11 @shl Where does the entertainment industry fall then? I think people pay to chill too,en,[],[],[],0,0,10,[],[],https://twitter.com/curiousharish/status/1366331477000998912,False,,0,,,,,,,,"[{'screen_name': 'kunalb11', 'name': 'Kunal Shah', 'id': '32332988'}, {'screen_name': 'shl', 'name': 'Sahil', 'id': '16347964'}]",,,,
1366323916575150084,1366323916575150084,2021-03-01 15:16:21 India Standard Time,2021-03-01,15:16:21,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,It is for sure,en,[],[],[],0,0,8,[],[],https://twitter.com/curiousharish/status/1366323916575150084,False,https://twitter.com/ianmiell/status/1366102348398006276,0,,,,,,,,[],,,,
1366322829495476225,1366298998655438849,2021-03-01 15:12:02 India Standard Time,2021-03-01,15:12:02,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@beebomco Clubhouse,en,[],[],[],0,0,39,[],[],https://twitter.com/curiousharish/status/1366322829495476225,False,,0,,,,,,,,"[{'screen_name': 'beebomco', 'name': 'Beebom', 'id': '289945091'}]",,,,
1366073657194291202,1366072581875376130,2021-02-28 22:41:54 India Standard Time,2021-02-28,22:41:54,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Or trying to act humble xD,en,[],[],[],2,0,23,[],[],https://twitter.com/curiousharish/status/1366073657194291202,False,,0,,,,,,,,[],,,,
1366072581875376130,1366072581875376130,2021-02-28 22:37:38 India Standard Time,2021-02-28,22:37:38,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Rich people use 🙏 a lot. I guess they are grateful.,en,[],[],[],6,1,46,[],[],https://twitter.com/curiousharish/status/1366072581875376130,False,,0,,,,,,,,[],,,,
1364540652948779008,1364540652948779008,2021-02-24 17:10:18 India Standard Time,2021-02-24,17:10:18,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,All the best! Super cool product,en,[],[],[],1,1,16,[],[],https://twitter.com/curiousharish/status/1364540652948779008,False,https://twitter.com/SinglaAnirudh/status/1364528806778736643,0,,,,,,,,[],,,,
1364178475616116737,1364178475616116737,2021-02-23 17:11:08 India Standard Time,2021-02-23,17:11:08,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,smile,en,[],[],[],8,0,50,[],[],https://twitter.com/curiousharish/status/1364178475616116737,False,,0,,,,,,,,[],,,,
1362648460596404227,1362648460596404227,2021-02-19 11:51:24 India Standard Time,2021-02-19,11:51:24,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,The below image is 2pac performing at Coachella. The fascinating part is that it's a hologram! He's not actually present there.  There's a startup called PORTL which is working on real life hologram projections. Too cool  https://t.co/OlMDVcO1wB,en,[],[],['https://pbs.twimg.com/media/EukZiSIVcAMpq7u.jpg'],2,1,35,[],[],https://twitter.com/curiousharish/status/1362648460596404227,False,,1,https://pbs.twimg.com/media/EukZiSIVcAMpq7u.jpg,,,,,,,[],,,,
1362618425403604995,1362399893424205825,2021-02-19 09:52:03 India Standard Time,2021-02-19,09:52:03,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@VarunMayya Great job!!,en,[],[],[],0,0,4,[],[],https://twitter.com/curiousharish/status/1362618425403604995,False,,0,,,,,,,,"[{'screen_name': 'VarunMayya', 'name': 'Varun Mayya', 'id': '567961995'}]",,,,
1361406913947127809,1361286383604690947,2021-02-16 01:37:56 India Standard Time,2021-02-16,01:37:56,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@rpatra_2010 @okarthik42 Hahahah, yes",tl,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1361406913947127809,False,,0,,,,,,,,"[{'screen_name': 'rpatra_2010', 'name': 'Rishabh Patra', 'id': '1271830084026916869'}]",,,,
1361286383604690947,1361286383604690947,2021-02-15 17:38:59 India Standard Time,2021-02-15,17:38:59,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,My prof finds the answer and moves on to the next question while I'm not even done drawing the diagram,en,[],[],[],3,1,56,[],[],https://twitter.com/curiousharish/status/1361286383604690947,False,,0,,,,,,,,[],,,,
1361279080591626242,1361279080591626242,2021-02-15 17:09:58 India Standard Time,2021-02-15,17:09:58,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,In terms of useful stuff Twitter &gt; LinkedIn,en,[],[],[],10,8,140,[],[],https://twitter.com/curiousharish/status/1361279080591626242,False,,0,,,,,,,,[],,,,
1360513864358453250,1360509079924269060,2021-02-13 14:29:17 India Standard Time,2021-02-13,14:29:17,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@gauravmunjal @bhavintu haha, everyone's protesting to move it to Leher",en,[],[],[],1,0,9,[],[],https://twitter.com/curiousharish/status/1360513864358453250,False,,0,,,,,,,,"[{'screen_name': 'gauravmunjal', 'name': 'Gaurav Munjal', 'id': '31501423'}, {'screen_name': 'bhavintu', 'name': 'Bhavin Turakhia', 'id': '14157550'}]",,,,
1360509650639020032,1360483531361640448,2021-02-13 14:12:32 India Standard Time,2021-02-13,14:12:32,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@Jainocide What's the grade at av? Damn, I thought it was lite",en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1360509650639020032,False,,0,,,,,,,,"[{'screen_name': 'Jainocide', 'name': 'Sanat', 'id': '2781757080'}]",,,,
1360501075069968386,1360107441875079170,2021-02-13 13:38:27 India Standard Time,2021-02-13,13:38:27,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@aditipar @warikoo Thank Aditi! Got it.,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1360501075069968386,False,,0,,,,,,,,"[{'screen_name': 'aditipar', 'name': 'Aditi Parekh', 'id': '786386670'}, {'screen_name': 'warikoo', 'name': 'Ankur Warikoo', 'id': '32379544'}]",,,,
1360483531361640448,1360483531361640448,2021-02-13 12:28:45 India Standard Time,2021-02-13,12:28:45,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,My favourite subject at my Engineering college is environmental development and climate change.,en,[],[],[],5,0,75,[],[],https://twitter.com/curiousharish/status/1360483531361640448,False,,0,,,,,,,,[],,,,
1359760034507284482,1359760034507284482,2021-02-11 12:33:50 India Standard Time,2021-02-11,12:33:50,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"Every teacher be like ""You're the worst batch I've ever seen""  The cycle continues",en,[],[],[],2,7,117,[],[],https://twitter.com/curiousharish/status/1359760034507284482,False,,0,,,,,,,,[],,,,
1358748959020208129,1358666752389902336,2021-02-08 17:36:10 India Standard Time,2021-02-08,17:36:10,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@swapnilduubey @sanket_invideo Thanks for the tag,en,[],[],[],1,0,1,[],[],https://twitter.com/curiousharish/status/1358748959020208129,False,,0,,,,,,,,"[{'screen_name': 'swapnilduubey', 'name': 'Swapnil Dubey', 'id': '1204368568718110720'}, {'screen_name': 'sanket_invideo', 'name': 'Sanket Shah', 'id': '468112984'}]",,,,
1355038558730346500,1355018445918593025,2021-01-29 11:52:22 India Standard Time,2021-01-29,11:52:22,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@virajraundal8 lurking in their server is too fun,en,[],[],[],1,0,11,[],[],https://twitter.com/curiousharish/status/1355038558730346500,False,,0,,,,,,,,"[{'screen_name': 'virajraundal8', 'name': 'Viraj Raundal', 'id': '1351864781808930816'}]",,,,
1354853531266629634,1354424363706052610,2021-01-28 23:37:08 India Standard Time,2021-01-28,23:37:08,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@Akarsh79780125 I love this idea, ngl. I've heard of Unacademy buying channels",en,[],[],[],2,0,0,[],[],https://twitter.com/curiousharish/status/1354853531266629634,False,,0,,,,,,,,"[{'screen_name': 'Akarsh79780125', 'name': 'Akarsh A Nair', 'id': '1324169700855570433'}]",,,,
1354424363706052610,1354424363706052610,2021-01-27 19:11:46 India Standard Time,2021-01-27,19:11:46,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"I just learnt that putting tags in description might get you demonetized from Youtube. Damn, thanks for letting me know",en,[],[],[],4,1,54,[],[],https://twitter.com/curiousharish/status/1354424363706052610,False,,0,,,,,,,,[],,,,
1354411435544076291,1354411435544076291,2021-01-27 18:20:24 India Standard Time,2021-01-27,18:20:24,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Most good companies look for fluency in English. Kinda underrated skill in India  https://t.co/XAwEkD8x8T,en,[],[],['https://pbs.twimg.com/media/EsvV9HCU0AMcSdG.png'],2,3,44,[],[],https://twitter.com/curiousharish/status/1354411435544076291,False,,1,https://pbs.twimg.com/media/EsvV9HCU0AMcSdG.png,,,,,,,[],,,,
